geo country;time;scenario;new vehicle registrations
Slovakia;2035;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2036;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2037;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2038;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2039;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2040;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2041;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2042;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2043;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2044;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2045;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2046;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2047;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2048;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2049;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovakia;2050;EU-27 CAM scenario proportionally distributed across each EU country;101595,1646
Slovenia;2022;EU-27 CAM scenario proportionally distributed across each EU country;51851,59244
Slovenia;2023;EU-27 CAM scenario proportionally distributed across each EU country;54477,80429
Slovenia;2024;EU-27 CAM scenario proportionally distributed across each EU country;57104,01612
Slovenia;2025;EU-27 CAM scenario proportionally distributed across each EU country;59730,22804
Slovenia;2026;EU-27 CAM scenario proportionally distributed across each EU country;62356,43984
Slovenia;2027;EU-27 CAM scenario proportionally distributed across each EU country;64982,65169
Slovenia;2028;EU-27 CAM scenario proportionally distributed across each EU country;67608,86349
Slovenia;2029;EU-27 CAM scenario proportionally distributed across each EU country;70235,07541
Slovenia;2030;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2031;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2032;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2033;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2034;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2035;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2036;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2037;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2038;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2039;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2040;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2041;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2042;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2043;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2044;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2045;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2046;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2047;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2048;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2049;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Slovenia;2050;EU-27 CAM scenario proportionally distributed across each EU country;72861,28721
Sweden;2022;EU-27 CAM scenario proportionally distributed across each EU country;287838,3029
Sweden;2023;EU-27 CAM scenario proportionally distributed across each EU country;302416,9171
Sweden;2024;EU-27 CAM scenario proportionally distributed across each EU country;316995,5312
Sweden;2025;EU-27 CAM scenario proportionally distributed across each EU country;331574,1458
Sweden;2026;EU-27 CAM scenario proportionally distributed across each EU country;346152,7597
Sweden;2027;EU-27 CAM scenario proportionally distributed across each EU country;360731,3739
Sweden;2028;EU-27 CAM scenario proportionally distributed across each EU country;375309,9879
Sweden;2029;EU-27 CAM scenario proportionally distributed across each EU country;389888,6024
Sweden;2030;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2031;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2032;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2033;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2034;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2035;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2036;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2037;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2038;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2039;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2040;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2041;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2042;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2043;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2044;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2045;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2046;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2047;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2048;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2049;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
Sweden;2050;EU-27 CAM scenario proportionally distributed across each EU country;404467,2164
